EmpId,Satisfaction,Evaluation,number_of_projects,average_montly_hours,time_spent_company,work_accident,Promotion,Department,Salary_INR,Churn
788337,5.300000000000002,4.9,3,158,3,0,0,sales,40377,0
788338,8.299999999999999,8.9,4,136,3,0,0,sales,68055,0
788339,5.1,6.6000000000000005,4,182,2,0,0,sales,56080,0
788340,7.800000000000002,6.1,4,268,3,0,0,sales,74695,0
788341,5.2,6.9,3,144,3,0,0,sales,51185,0
788342,4.2,5.0,5,286,4,0,0,sales,328197,0
788343,6.1,3.8,2,268,3,0,0,sales,11867,0
788344,8.5,10.0,3,255,3,0,0,sales,82679,0
788345,1.7000000000000002,8.5,6,245,5,0,0,sales,60124,0
788346,7.9,5.2,3,134,2,1,0,sales,76898,0
788347,5.6000000000000005,9.8,3,251,3,1,0,accounting,64636,0
788348,5.0,7.3,5,165,2,0,0,accounting,26710,0
788349,5.1,5.300000000000002,3,223,2,1,0,accounting,33842,0
788350,7.7,6.7,4,225,4,0,0,hr,21310,0
788351,8.4,9.0,3,196,3,1,0,hr,18072,0
788352,2.1,4.9,3,253,3,0,0,hr,26867,0
788353,6.5,5.699999999999998,5,222,3,0,0,hr,38445,0
788354,9.5,8.7,4,135,3,0,0,technical,17062,0
788355,8.0,7.5,4,217,2,0,0,technical,21528,0
788356,7.7,8.5,5,192,2,0,0,technical,16671,0
788357,5.699999999999998,7.0,3,172,3,0,0,technical,39311,0
788358,9.2,5.5,4,183,3,0,0,technical,13722,0
788359,10.0,7.1,5,186,2,0,0,technical,37901,0
788360,8.5,6.7,4,163,3,0,0,technical,19026,0
788361,5.699999999999998,8.0,4,262,3,0,0,technical,31567,0
788362,6.6000000000000005,6.800000000000002,3,202,3,0,0,technical,24097,0
788363,8.5,8.0,4,248,3,0,0,technical,27441,0
788364,9.9,5.0,5,214,2,0,0,technical,17550,0
788365,9.1,8.2,4,260,4,0,0,support,11564,0
788366,9.6,9.7,4,260,3,0,0,support,32846,0
788367,4.9,5.2,4,251,2,0,0,support,37594,0
788368,3.9,8.5,5,179,5,0,0,support,39605,0
788369,8.7,7.4,4,178,2,1,0,support,55934,0
788370,1.9,8.5,6,210,4,0,0,support,56461,0
788371,9.0,8.299999999999999,3,273,4,0,0,support,63490,0
788372,5.0,5.0,5,166,2,0,0,support,78533,0
788373,7.0,9.0,5,246,2,0,0,support,48959,0
788374,5.2,5.5,5,192,3,0,0,support,41906,0
788375,7.1,6.9,3,274,3,0,0,support,70561,0
788376,4.0,4.1,3,232,3,0,0,technical,54771,0
788377,9.6,5.300000000000002,3,158,4,0,0,technical,63894,0
788378,8.6,9.2,5,137,3,0,0,technical,77384,0
788379,6.800000000000002,8.5,3,209,2,0,0,management,54974,0
788380,5.6000000000000005,6.4,3,206,2,0,0,IT,56259,0
788381,6.5,5.6000000000000005,3,230,2,0,0,IT,305467,0
788382,9.8,6.1,5,239,3,0,0,IT,31466,0
788383,1.7999999999999998,5.1,5,159,6,0,0,IT,61529,0
788384,6.6000000000000005,6.5,4,244,2,0,0,IT,46858,0
788385,1.4,5.1,5,259,5,0,0,product_mng,80733,0
788386,9.4,8.0,5,245,3,1,0,product_mng,82074,0
788387,5.6000000000000005,10.0,3,141,2,1,0,product_mng,28381,0
788388,5.6000000000000005,8.0,5,202,4,0,0,product_mng,21650,0
788389,5.9,8.9,5,143,3,1,0,IT,19275,0
788390,6.3,6.2,4,286,5,1,0,RandD,28838,0
788391,9.7,8.8,5,173,3,0,0,RandD,18133,0
788392,7.6,7.0,5,195,3,0,0,RandD,36986,0
788393,8.5,5.8,4,167,4,0,0,RandD,29388,0
788394,2.3000000000000003,7.3,5,197,4,1,0,RandD,15408,0
788395,6.800000000000002,6.2,3,255,5,0,0,RandD,26727,0
788396,7.1,7.3,3,274,3,0,0,marketing,11294,0
788397,5.0,5.9,3,192,2,0,0,sales,39068,0
788398,6.1,7.0,3,225,3,0,0,accounting,17298,0
788399,9.9,6.5,3,209,2,1,0,support,20914,0
788400,9.7,8.6,5,222,3,0,0,technical,12777,0
788401,8.2,7.1,5,208,2,0,0,management,20493,0
788402,7.199999999999998,6.800000000000002,5,162,5,0,0,marketing,22581,0
788403,5.300000000000002,7.4,3,135,2,0,0,marketing,32687,0
788404,5.5,8.7,4,200,3,0,0,marketing,33582,0
788405,5.2,5.300000000000002,4,159,4,0,0,sales,12614,0
788406,8.0,8.100000000000001,5,156,2,0,0,sales,24422,0
788407,5.1,9.5,4,169,3,1,0,sales,27671,0
788408,6.6000000000000005,6.5,4,154,3,0,0,sales,78398,0
788409,5.6000000000000005,4.3,2,169,3,0,0,sales,75891,0
788410,5.0,8.4,3,233,3,1,0,sales,62828,0
788411,9.4,7.800000000000002,3,218,2,1,0,sales,91621,0
788412,4.2,8.0,4,279,6,0,0,sales,41294,0
788413,6.0,6.1,3,195,3,0,0,sales,55317,0
788414,5.5,7.1,4,223,3,0,0,sales,55484,0
788415,7.6,7.199999999999998,3,275,4,1,0,sales,78333,0
788416,8.4,7.4,3,234,3,1,0,sales,77622,0
788417,3.3000000000000003,6.2,4,113,6,0,0,sales,51965,0
788418,6.1,9.5,3,133,5,0,0,sales,89714,0
788419,9.1,9.3,5,158,4,0,0,sales,56350,0
788420,7.3,7.4,4,214,3,0,0,sales,334895,0
788421,8.7,6.7,4,272,4,0,0,sales,16670,0
788422,3.8,4.2,2,127,4,0,0,sales,46822,0
788423,8.0,5.1,4,141,3,1,0,sales,48209,0
788424,6.9,8.0,5,263,3,1,0,accounting,90105,0
788425,9.9,9.2,5,174,5,0,0,accounting,69669,0
788426,9.2,7.6,5,246,2,1,0,accounting,34955,0
788427,6.0,8.8,3,201,2,0,0,hr,30335,0
788428,8.9,9.3,3,181,3,0,0,hr,32973,0
788429,9.1,9.3,3,238,2,0,0,hr,35545,0
788430,3.5,5.2,3,167,2,0,0,hr,36837,0
788431,8.8,6.800000000000002,5,224,2,0,0,technical,24115,0
788432,6.6000000000000005,6.9,3,182,3,1,0,technical,13167,0
788433,2.1,5.5,4,189,2,0,0,technical,29852,0
788434,7.800000000000002,6.4,3,169,2,1,0,technical,82180,0
788435,2.1,9.6,4,287,5,0,0,technical,54716,0
788436,6.4,9.4,3,150,2,0,0,technical,98306,0
788437,6.800000000000002,9.5,4,146,2,0,0,technical,62015,0
788438,9.9,8.7,4,162,4,0,0,technical,99738,0
788439,8.5,5.5,4,158,5,0,0,technical,89488,0
788440,8.6,5.1,3,185,2,0,0,technical,99714,0
788441,8.9,9.8,3,214,3,0,0,technical,61773,0
788442,4.9,8.5,4,200,3,0,0,support,50789,0
788443,7.6,9.7,4,219,2,0,0,support,96181,0
788444,7.9,8.7,3,218,3,0,0,support,95784,0
788445,8.9,6.4,4,237,2,0,0,support,81442,0
788446,3.4000000000000004,5.1,3,105,3,0,0,support,46971,0
788447,8.100000000000001,9.2,3,251,3,1,0,support,83652,0
788448,9.6,7.0,3,227,2,0,0,support,89131,0
788449,7.0,8.7,3,158,2,0,0,support,54955,0
788450,9.2,6.1,4,252,2,0,0,support,65543,0
788451,5.0,7.6,4,198,3,0,0,support,96716,0
788452,7.5,7.199999999999998,2,192,3,0,0,support,49867,0
788453,4.2,3.8,2,139,4,0,0,technical,71999,0
788454,2.9,4.0,6,205,3,0,0,technical,74705,0
788455,9.1,4.8,3,224,3,0,0,technical,56897,0
788456,5.5,9.7,4,267,4,0,0,management,57046,0
788457,5.699999999999998,8.100000000000001,4,200,3,1,0,IT,82724,0
788458,2.7,4.8,3,97,6,0,0,IT,73264,0
788459,7.0,4.3,6,253,3,0,0,IT,327876,0
788460,6.3,6.800000000000002,4,191,2,0,0,IT,178242,0
788461,9.7,6.3,5,199,2,1,0,IT,201411,0
788462,2.8000000000000003,5.2,3,127,4,0,0,product_mng,210321,0
788463,7.0,6.0,3,187,2,0,0,product_mng,250926,0
788464,8.299999999999999,5.1,4,215,3,0,0,product_mng,304316,0
788465,2.2,7.6,4,176,6,1,0,product_mng,145330,0
788466,5.5,4.699999999999998,3,194,2,0,0,IT,295748,0
788467,3.3000000000000003,7.7,3,216,3,0,0,RandD,208485,0
788468,5.0,7.800000000000002,4,185,3,0,0,RandD,195168,0
788469,9.3,8.8,5,140,3,0,0,RandD,148813,0
788470,7.7,6.6000000000000005,3,260,4,0,0,RandD,277553,0
788471,9.3,9.7,5,137,4,0,0,RandD,13582,0
788472,7.199999999999998,10.0,4,151,2,0,0,RandD,19341,0
788473,7.800000000000002,5.300000000000002,3,152,2,0,0,marketing,27353,0
788474,5.5,7.5,4,166,2,0,0,sales,16897,0
788475,3.9,8.6,3,261,2,0,0,accounting,33451,0
788476,6.7,7.800000000000002,3,235,3,0,0,support,19514,0
788477,6.1,8.9,3,201,2,0,0,technical,13044,0
788478,6.0,6.9,6,250,5,1,0,management,11232,0
788479,4.8,6.4,4,146,2,0,0,marketing,35252,0
788480,7.5,8.4,4,195,3,0,0,marketing,34943,0
788481,8.7,5.8,4,259,3,0,0,marketing,10552,0
788482,5.1,5.4,4,166,4,1,0,sales,38332,0
788483,6.3,9.0,4,188,4,1,0,sales,24478,0
788484,6.0,5.699999999999998,3,203,2,0,0,sales,13790,0
788485,7.0,9.9,3,167,3,0,0,sales,20622,0
788486,5.0,9.9,2,258,3,1,0,sales,69745,0
788487,5.9,5.1,2,126,3,0,0,sales,53357,0
788488,5.2,3.9,6,246,4,0,0,sales,63733,0
788489,5.5,4.9,3,205,3,0,0,sales,74401,0
788490,8.100000000000001,6.2,5,201,3,1,0,sales,47839,0
788491,9.4,9.8,4,197,3,0,0,sales,85817,0
788492,9.8,6.1,3,272,3,0,0,sales,98555,0
788493,8.299999999999999,8.4,4,206,2,0,0,sales,68848,0
788494,9.3,6.2,3,184,3,0,0,sales,43718,0
788495,9.9,5.4,3,199,2,0,0,sales,40681,0
788496,5.5,5.699999999999998,4,220,3,0,0,sales,91692,0
788497,9.6,8.299999999999999,3,233,3,0,0,sales,54975,0
788498,2.8000000000000003,7.7,3,221,3,0,0,sales,215472,0
788499,9.7,6.0,6,168,5,1,0,sales,300899,0
788500,8.0,7.800000000000002,3,251,3,0,0,sales,181442,0
788501,7.5,5.5,2,188,3,0,0,accounting,248770,0
788502,8.9,8.8,3,203,3,0,0,accounting,233861,0
788503,6.0,7.6,5,168,2,1,0,accounting,299680,0
788504,7.3,9.8,3,227,2,1,0,hr,115177,0
788505,8.8,7.5,4,159,2,0,0,hr,359421,0
788506,5.0,7.0,3,159,3,0,0,hr,38564,0
788507,5.300000000000002,7.800000000000002,5,275,5,0,0,hr,36339,0
788508,9.5,4.3,6,283,2,0,0,technical,29012,0
788509,9.4,5.300000000000002,5,169,3,0,0,technical,16637,0
788510,4.9,8.0,3,227,4,1,0,technical,18454,0
788511,5.9,5.699999999999998,3,147,4,0,0,technical,31038,0
788512,5.1,9.1,3,227,2,0,0,technical,19303,0
788513,6.6000000000000005,6.6000000000000005,4,166,3,0,0,technical,36659,0
788514,7.6,9.4,4,168,6,0,0,technical,69960,0
788515,1.2,5.9,3,229,6,0,0,technical,88211,0
788516,8.4,6.5,3,134,3,0,0,technical,47133,0
788517,9.4,8.100000000000001,3,196,3,0,0,technical,82823,0
788518,6.3,8.4,4,181,3,0,0,technical,48456,0
788519,7.9,9.9,4,177,3,1,0,support,74402,0
788520,8.5,6.800000000000002,3,272,2,1,0,support,70742,0
788521,7.4,5.2,3,213,3,0,0,support,68287,0
788522,2.3000000000000003,7.5,6,220,3,0,0,support,97252,0
788523,6.2,5.1,4,274,2,0,0,support,92830,0
788524,3.6,5.6000000000000005,6,242,6,0,0,support,57741,0
788525,7.0,8.299999999999999,4,182,3,0,0,support,77405,0
788526,5.699999999999998,7.5,5,172,4,0,0,support,73302,0
788527,8.299999999999999,9.9,3,226,3,0,0,support,91734,0
788528,7.1,9.6,3,132,2,0,0,support,50078,0
788529,2.3000000000000003,7.199999999999998,6,121,3,0,0,support,99160,0
788530,5.9,6.9,4,207,2,0,0,technical,56015,0
788531,6.9,6.1,2,141,3,0,0,technical,66411,0
788532,6.3,8.100000000000001,5,189,3,0,0,technical,40866,0
788533,9.0,5.9,6,269,4,1,0,management,65459,0
788534,3.1,5.699999999999998,4,200,4,0,0,IT,67070,0
788535,9.2,6.2,3,199,2,0,0,IT,76707,0
788536,9.6,8.7,4,213,3,0,0,IT,91716,0
788537,6.6000000000000005,5.1,6,105,4,0,0,IT,243795,0
788538,4.8,9.7,4,141,2,0,0,IT,20900,0
788539,1.5,5.5,3,255,3,1,0,product_mng,40569,0
788540,5.9,7.9,3,217,4,0,0,product_mng,60274,0
788541,6.6000000000000005,8.5,6,165,5,0,0,product_mng,72360,0
788542,6.9,9.2,5,220,2,0,0,product_mng,80492,0
788543,6.5,7.9,4,241,4,0,0,IT,41937,0
788544,5.8,9.4,5,274,3,0,0,RandD,42057,0
788545,7.199999999999998,5.699999999999998,4,224,4,0,0,RandD,59324,0
788546,6.5,9.9,5,240,5,0,0,RandD,49061,0
788547,6.3,7.7,5,210,3,0,0,RandD,42011,0
788548,5.5,8.7,3,215,2,0,0,RandD,79307,0
788549,7.4,5.6000000000000005,4,254,2,0,0,marketing,13819,0
788550,5.8,8.4,4,150,4,1,0,sales,38059,0
788551,7.1,7.199999999999998,4,177,3,0,0,accounting,33369,0
788552,8.299999999999999,3.7,5,101,4,1,0,support,36539,0
788553,6.3,5.2,3,183,2,0,0,technical,22027,0
788554,5.6000000000000005,6.1,3,224,3,0,0,management,11652,0
788555,8.8,5.5,3,263,3,0,0,marketing,22923,0
788556,8.2,5.5,3,207,2,0,0,marketing,226235,0
788557,6.9,7.199999999999998,3,243,3,0,0,marketing,35089,0
788558,5.699999999999998,5.4,3,157,4,1,0,sales,340399,0
788559,7.5,6.9,3,242,3,0,0,sales,194620,0
788560,6.0,9.8,4,265,2,0,0,sales,10703,0
788561,9.6,9.2,3,196,4,0,0,sales,19108,0
788562,7.5,6.7,4,135,2,0,0,sales,387847,0
788563,10.0,6.1,6,270,3,0,0,sales,30211,0
788564,9.2,9.7,4,201,2,0,0,sales,56974,0
788565,8.4,9.3,5,225,4,0,0,sales,341610,0
788566,8.2,7.7,4,205,3,0,0,sales,80088,0
788567,7.4,4.2,3,131,3,0,0,sales,48813,0
788568,2.1,3.9,2,118,4,0,0,sales,62020,0
788569,6.2,6.4,5,187,3,0,0,sales,48094,0
788570,5.4,4.8,3,275,2,0,0,sales,201683,0
788571,5.5,9.7,5,125,4,0,0,sales,94035,0
788572,8.4,5.5,4,270,3,1,0,sales,87552,0
788573,6.1,5.6000000000000005,2,123,2,0,0,sales,58617,0
788574,6.4,5.300000000000002,3,281,3,0,0,sales,300435,0
788575,9.2,5.1,3,223,2,0,0,sales,43311,0
788576,8.6,8.7,3,268,2,0,0,sales,344720,0
788577,6.0,7.4,4,174,3,0,0,accounting,29500,0
788578,8.6,9.2,3,162,3,1,0,accounting,95701,0
788579,5.5,5.1,3,192,3,0,0,accounting,69167,0
788580,5.4,5.8,4,178,3,0,0,hr,95701,0
788581,4.9,9.0,3,250,2,0,0,hr,50008,0
788582,9.8,7.199999999999998,3,262,4,0,0,hr,15226,0
788583,5.5,5.5,5,194,3,1,0,hr,18923,0
788584,6.4,5.0,3,146,3,0,0,technical,12604,0
788585,5.4,5.300000000000002,4,245,2,0,0,technical,20095,0
788586,5.8,4.5,3,131,2,0,0,technical,22841,0
788587,5.699999999999998,3.7,3,108,4,0,0,technical,28567,0
788588,6.5,6.4,5,206,3,0,0,technical,33500,0
788589,6.0,4.0,3,146,4,1,0,technical,29639,0
788590,5.9,4.5,2,171,2,0,0,technical,22641,0
788591,7.7,5.0,4,173,2,1,0,technical,20834,0
788592,5.5,4.9,5,240,3,0,0,technical,358877,0
788593,5.0,6.0,4,199,2,0,0,technical,20221,0
788594,4.3,7.7,3,237,3,1,0,technical,21372,0
788595,5.8,8.4,3,258,4,0,0,support,13110,0
788596,6.6000000000000005,6.800000000000002,4,269,3,1,0,support,38981,0
788597,7.0,8.0,5,245,4,0,0,support,330397,0
788598,8.2,5.4,4,164,3,0,0,support,35756,0
788599,4.9,4.9,4,256,3,1,0,support,29300,0
788600,9.9,7.9,4,213,3,0,0,support,12057,0
788601,9.6,7.3,3,193,3,1,0,support,367479,0
788602,7.0,5.699999999999998,3,179,2,0,0,support,35195,0
788603,2.2,8.9,6,278,5,1,0,support,55452,0
788604,9.1,5.2,3,256,2,0,0,support,348079,0
788605,1.7999999999999998,7.6,5,173,4,0,0,support,96329,0
788606,8.4,6.800000000000002,4,179,3,0,0,technical,230900,0
788607,6.6000000000000005,3.8,4,145,5,0,0,technical,73083,0
788608,4.9,6.5,3,168,4,0,0,technical,61736,0
788609,8.8,8.9,4,213,3,0,0,management,51958,0
788610,6.9,9.1,6,150,5,0,0,IT,78509,0
788611,8.299999999999999,7.5,3,262,3,0,0,IT,55699,0
788612,5.6000000000000005,8.4,4,149,4,1,0,IT,97825,0
788613,9.5,7.7,5,139,2,0,0,IT,67725,0
788614,5.6000000000000005,10.0,3,272,2,0,0,IT,46328,0
788615,9.3,7.3,3,252,4,0,0,product_mng,269930,0
788616,8.4,5.2,3,232,4,0,0,product_mng,17806,0
788617,8.4,4.8,3,266,2,0,0,product_mng,97423,0
788618,5.2,6.5,4,264,3,0,0,product_mng,75565,0
788619,9.8,8.0,4,142,2,0,0,IT,60426,0
788620,6.6000000000000005,6.4,5,208,4,0,0,RandD,74704,0
788621,9.2,4.9,5,178,2,1,0,RandD,70211,0
788622,7.1,8.0,5,192,3,0,0,RandD,53283,0
788623,6.5,9.2,4,242,2,0,0,RandD,60703,0
788624,2.3000000000000003,4.699999999999998,4,277,5,0,0,RandD,52751,0
788625,7.1,9.7,3,173,2,1,0,marketing,52374,0
788626,2.1,6.5,4,276,6,0,0,marketing,217245,0
788627,7.0,7.199999999999998,2,189,3,0,0,sales,32029,0
788628,9.0,5.0,4,139,2,0,0,accounting,14802,0
788629,6.0,5.2,5,140,3,0,0,support,33822,0
788630,5.8,6.3,5,191,3,1,0,technical,179805,0
788631,7.3,7.199999999999998,5,178,2,0,0,management,38438,0
788632,5.6000000000000005,6.7,4,184,3,0,0,marketing,16901,0
788633,9.7,5.699999999999998,3,144,3,0,0,marketing,20630,0
788634,9.2,9.1,3,160,2,0,0,marketing,192427,0
788635,7.7,6.800000000000002,3,225,2,0,0,sales,28526,0
788636,9.7,8.100000000000001,5,266,2,0,0,sales,33224,0
788637,7.0,6.9,5,154,2,0,0,sales,22998,0
788638,7.800000000000002,8.2,4,142,2,1,0,sales,28375,0
788639,7.7,8.7,3,207,4,1,0,sales,16476,0
788640,6.6000000000000005,5.300000000000002,4,162,3,0,0,sales,13710,0
788641,2.5,9.8,6,287,5,1,0,sales,26517,0
788642,8.9,8.7,2,270,6,1,0,sales,72201,0
788643,1.5,6.6000000000000005,5,160,4,1,0,sales,86949,0
788644,2.6,9.1,6,113,2,0,0,sales,60953,0
788645,7.4,5.8,4,178,4,0,0,sales,49268,0
788646,5.2,8.299999999999999,3,153,2,0,0,sales,69272,0
788647,9.5,6.2,4,255,2,0,0,sales,91551,0
788648,6.6000000000000005,8.2,4,257,3,1,0,sales,64730,0
788649,7.9,6.6000000000000005,4,243,3,0,0,sales,47556,0
788650,9.8,9.4,3,179,3,0,0,sales,63402,0
788651,4.0,3.7,3,123,2,0,0,sales,72558,0
788652,10.0,6.800000000000002,3,132,2,0,0,sales,75268,0
788653,7.1,7.9,3,134,3,0,0,sales,65038,0
788654,4.8,4.5,3,277,2,1,0,accounting,332790,0
788655,7.6,10.0,5,265,2,0,0,accounting,20127,0
788656,6.1,6.2,4,269,4,0,0,accounting,68985,0
788657,7.4,9.0,4,156,4,0,0,hr,73052,0
788658,2.4,9.4,6,237,5,0,0,hr,95893,0
788659,7.9,9.7,3,271,2,0,0,hr,96656,0
788660,7.5,9.8,3,206,2,0,0,hr,21301,0
788661,6.0,9.8,4,192,3,0,0,technical,11902,0
788662,7.199999999999998,9.5,4,230,3,0,0,technical,10095,0
788663,10.0,6.0,4,261,3,0,0,technical,33697,0
788664,5.5,8.8,3,173,3,1,0,technical,32009,0
788665,3.0,9.8,2,109,4,1,0,technical,32963,0
788666,8.9,5.9,3,247,4,0,0,technical,36693,0
788667,8.4,8.4,5,163,3,0,0,technical,27553,0
788668,6.7,6.4,4,149,4,0,0,technical,23077,0
788669,1.5,4.8,6,218,6,0,0,technical,15523,0
788670,5.9,7.5,4,194,2,0,0,technical,26225,0
788671,5.0,5.9,4,157,2,0,0,technical,18281,0
788672,2.3000000000000003,6.800000000000002,5,244,3,0,0,support,29386,0
788673,9.5,5.8,5,169,2,0,0,support,30581,0
788674,3.1,5.300000000000002,2,146,3,1,0,support,25025,0
788675,4.699999999999998,5.5,5,207,3,0,0,support,12939,0
788676,2.6,9.5,3,195,5,0,0,support,16019,0
788677,5.5,6.4,6,148,4,0,0,support,28058,0
788678,8.9,5.8,3,272,2,0,0,support,22830,0
788679,8.8,6.800000000000002,3,185,2,0,0,support,33882,0
788680,9.8,6.2,5,260,2,1,0,support,10791,0
788681,9.6,4.8,3,182,2,1,0,support,90212,0
788682,8.5,6.5,3,195,3,0,0,support,94083,0
788683,9.6,8.5,3,168,3,0,0,technical,44930,0
788684,8.5,8.8,3,198,4,1,0,technical,99425,0
788685,5.9,9.3,5,172,2,0,0,technical,51472,0
788686,5.1,5.0,4,216,2,1,0,management,85226,0
788687,5.0,7.5,3,232,2,0,0,IT,40115,0
788688,5.300000000000002,5.9,3,148,3,0,0,IT,42663,0
788689,4.4,8.299999999999999,4,210,2,0,0,IT,63197,0
788690,9.9,5.5,3,197,2,0,0,IT,67511,0
788691,7.3,8.299999999999999,4,241,3,0,0,IT,71140,0
788692,5.1,7.1,5,154,2,0,0,product_mng,66709,0
788693,5.0,8.4,3,259,2,0,0,product_mng,173113,0
788694,5.2,7.6,4,106,2,1,0,product_mng,26074,0
788695,7.4,7.4,5,262,2,0,0,product_mng,91100,0
788696,6.9,8.9,2,202,2,0,0,IT,63632,0
788697,2.2,6.5,5,174,5,1,0,RandD,46267,0
788698,4.9,8.9,4,240,2,0,0,RandD,62220,0
788699,7.0,5.699999999999998,5,247,3,0,0,RandD,28065,0
788700,6.800000000000002,6.3,4,148,3,0,0,RandD,21314,0
788701,6.6000000000000005,8.4,5,187,2,1,0,RandD,12710,0
788702,9.9,5.8,4,183,3,0,0,marketing,24022,0
788703,8.8,5.9,4,240,2,0,0,sales,25765,0
788704,2.0,5.4,4,149,3,0,0,accounting,21943,0
788705,5.6000000000000005,4.4,2,130,3,0,0,support,26557,0
788706,6.800000000000002,8.5,4,203,2,0,0,technical,36305,0
788707,8.5,6.0,3,218,3,0,0,management,39837,0
788708,9.5,9.5,4,204,3,1,0,marketing,29759,0
788709,6.0,7.7,4,163,3,1,0,marketing,28896,0
788710,6.1,5.300000000000002,4,183,3,0,0,marketing,26952,0
788711,5.5,5.5,4,211,4,0,0,sales,33460,0
788712,6.4,7.800000000000002,5,156,5,1,0,sales,35878,0
788713,6.4,6.0,3,196,3,0,0,sales,18557,0
788714,8.7,5.4,4,162,2,0,0,sales,22824,0
788715,2.0,9.0,3,218,4,0,0,sales,12192,0
788716,9.9,6.4,4,135,2,1,0,sales,13589,0
788717,9.6,7.0,2,273,3,0,0,sales,33774,0
788718,5.300000000000002,6.5,3,241,3,0,0,sales,15678,0
788719,7.0,3.9,6,285,4,0,0,sales,29304,0
788720,6.800000000000002,6.1,6,236,3,0,0,sales,68102,0
788721,9.6,4.8,4,222,3,0,0,sales,95690,0
788722,6.4,6.4,4,242,3,0,0,sales,58628,0
788723,8.6,6.5,5,166,3,0,0,sales,63512,0
788724,8.7,8.4,3,172,3,0,0,sales,84801,0
788725,5.300000000000002,5.6000000000000005,4,249,2,0,0,sales,54143,0
788726,7.199999999999998,9.8,4,180,2,0,0,sales,46323,0
788727,8.299999999999999,5.9,4,197,4,0,0,sales,63953,0
788728,9.7,5.4,5,185,2,0,0,sales,64436,0
788729,9.2,7.6,3,171,2,0,0,sales,79294,0
788730,8.2,9.5,6,191,6,0,0,accounting,55070,0
788731,5.9,5.6000000000000005,4,250,2,0,0,accounting,86787,0
788732,8.4,9.5,5,199,3,0,0,accounting,355812,0
788733,7.1,8.4,3,139,2,0,0,hr,23297,0
788734,4.9,9.8,3,224,3,0,0,hr,80106,0
788735,7.800000000000002,6.1,3,227,3,0,0,hr,81524,0
788736,8.4,8.100000000000001,4,198,2,0,0,hr,52882,0
788737,8.5,9.6,5,165,5,0,0,technical,87226,0
788738,8.7,9.3,4,199,3,0,0,technical,17497,0
788739,9.4,8.4,5,203,3,0,0,technical,39172,0
788740,8.2,9.7,4,243,3,1,0,technical,17634,0
788741,7.800000000000002,7.800000000000002,3,135,3,0,0,technical,24925,0
788742,4.699999999999998,5.5,4,100,4,1,0,technical,30628,0
788743,5.0,4.8,2,150,3,1,0,technical,22301,0
788744,7.5,8.2,4,252,3,0,0,technical,15094,0
788745,3.6,3.9,3,98,3,0,0,technical,13874,0
788746,9.1,6.1,3,262,3,0,0,technical,37540,0
788747,8.7,6.800000000000002,3,257,3,0,0,technical,24673,0
788748,9.7,9.4,3,160,3,0,0,support,39285,0
788749,7.1,6.5,3,190,3,0,0,support,32995,0
788750,8.299999999999999,6.5,3,231,2,0,0,support,34474,0
788751,4.2,5.1,3,190,4,0,0,support,30094,0
788752,5.300000000000002,5.1,4,181,3,0,0,support,15657,0
788753,5.6000000000000005,8.8,4,273,3,0,0,support,33197,0
788754,2.6,7.0,5,214,6,1,0,support,16205,0
788755,5.300000000000002,4.9,4,192,2,0,0,support,17780,0
788756,9.9,7.3,4,224,2,0,0,support,18373,0
788757,4.8,4.3,3,96,3,0,0,support,25278,0
788758,9.1,5.0,3,276,4,0,0,support,19338,0
788759,7.6,7.9,3,162,2,1,0,technical,68517,0
788760,6.7,8.0,4,190,4,0,0,technical,92566,0
788761,5.8,6.0,4,147,3,0,0,technical,47040,0
788762,5.699999999999998,7.800000000000002,4,143,3,0,0,management,81217,0
788763,5.5,5.699999999999998,5,280,6,1,0,IT,68461,0
788764,7.9,4.9,3,137,2,0,0,IT,52028,0
788765,4.8,9.8,3,259,6,0,0,IT,95000,0
788766,6.800000000000002,6.9,4,176,3,1,0,IT,97662,0
788767,1.9,6.4,5,231,4,1,0,IT,88920,0
788768,9.9,4.8,3,104,3,0,0,product_mng,98983,0
788769,3.0,7.6,5,224,2,0,0,product_mng,70285,0
788770,8.100000000000001,8.5,4,202,3,1,0,product_mng,89128,0
788771,5.8,7.4,4,180,3,0,0,product_mng,218111,0
788772,7.4,6.1,3,228,2,1,0,IT,24323,0
788773,5.9,7.4,5,165,2,0,0,RandD,94777,0
788774,4.6000000000000005,6.3,2,177,6,0,0,RandD,77892,0
788775,5.8,4.3,3,194,2,1,0,RandD,51301,0
788776,7.7,9.5,3,192,4,1,0,RandD,74214,0
788777,7.9,7.7,4,171,2,0,0,RandD,18971,0
788778,5.1,9.5,3,187,2,0,0,marketing,32105,0
788779,7.0,5.8,3,205,3,0,0,sales,34977,0
788780,8.4,7.3,5,230,4,1,0,accounting,32081,0
788781,1.9,9.0,5,172,2,0,0,support,11573,0
788782,9.0,5.2,4,167,3,1,0,technical,30676,0
788783,1.9,9.1,5,145,3,0,0,management,36335,0
788784,9.6,5.300000000000002,3,166,3,0,0,marketing,30300,0
788785,8.7,10.0,3,148,3,0,0,marketing,19766,0
788786,5.0,8.9,5,223,3,0,0,marketing,21155,0
788787,8.8,5.8,2,123,4,0,0,sales,35009,0
788788,5.5,9.9,3,158,3,0,0,sales,19505,0
788789,8.9,8.6,3,223,2,0,0,sales,31477,0
788790,5.8,6.9,3,252,3,0,0,sales,37321,0
788791,5.8,9.6,5,143,2,0,0,sales,27403,0
